place_standardized_id,place_standardized,country_code,place_standardized_cc,authority_file_uri,latitude,longitude,region
7390,Nottleben,DE,Nottleben DE,http://sws.geonames.org/2861736/,50.96667,10.85,D
7391,Notton,GB,Notton GB,http://sws.geonames.org/2641167/,53.61267,-1.47234,E
7392,Notzingen,DE,Notzingen DE,http://sws.geonames.org/2861721/,48.67076,9.45721,D
7393,Novel,FR,Novel FR,http://sws.geonames.org/2989937/,46.36923,6.78626,D
7394,Noville-les-Bois,BE,Noville-les-Bois BE,http://sws.geonames.org/2789999/,50.55702,4.98466,F
7395,Nübbel,DE,Nübbel DE,http://sws.geonames.org/2861714/,54.26667,9.61667,B
7396,Nufringen,DE,Nufringen DE,http://sws.geonames.org/2861690/,48.62253,8.89009,D
7397,Nukerke,BE,Nukerke BE,http://sws.geonames.org/2789990/,50.79564,3.59492,A
7398,Nule,IT,Nule IT,http://sws.geonames.org/3172159/,40.46266,9.19076,H
7399,Nürensdorf,CH,Nürensdorf CH,http://sws.geonames.org/2659426/,47.44814,8.64908,D
7400,Nürtingen,DE,Nürtingen DE,http://sws.geonames.org/2861632/,48.62565,9.34203,D
7401,Nusplingen,DE,Nusplingen DE,http://sws.geonames.org/2861628/,48.13264,8.89154,D
7402,Nusse,DE,Nusse DE,http://sws.geonames.org/2861598/,53.65654,10.58391,B
7403,Nutter,NL,Nutter NL,http://sws.geonames.org/2749751/,52.42417,6.88056,A
7404,Nykvarn,SE,Nykvarn SE,http://sws.geonames.org/2687693/,59.17718,17.4323,C
7405,Nysa,PL,Nysa PL,http://sws.geonames.org/3090436/,50.47379,17.33437,D
7406,Nøtterøy,NO,Nøtterøy NO,http://sws.geonames.org/3144071/,59.23333,10.4,C
7407,Obenheim,FR,Obenheim FR,http://sws.geonames.org/2989817/,48.35975,7.692,D
7408,Oberägeri,CH,Oberägeri CH,http://sws.geonames.org/8029943/,47.13614,8.6144,D
7409,Oberbettingen,DE,Oberbettingen DE,http://sws.geonames.org/2861271/,50.28333,6.63333,D
7410,Oberbronn,FR,Oberbronn FR,http://sws.geonames.org/2989814/,48.9402,7.607,D
7411,Oberdiebach,DE,Oberdiebach DE,http://sws.geonames.org/2861111/,50.03333,7.78333,D
7412,Oberding,DE,Oberding DE,http://sws.geonames.org/2861096/,48.31667,11.85,D
7413,Oberdischingen,DE,Oberdischingen DE,http://sws.geonames.org/2861094/,48.3,9.83333,D
7414,Oberdürenbach,DE,Oberdürenbach DE,http://sws.geonames.org/2861038/,50.46667,7.16667,D
7415,Oberelsbach,DE,Oberelsbach DE,http://sws.geonames.org/2860932/,50.44118,10.11692,D
7416,Oberglatt,CH,Oberglatt CH,http://sws.geonames.org/2659385/,47.47576,8.51896,D
7417,Obergünzburg,DE,Obergünzburg DE,http://sws.geonames.org/2860540/,47.84545,10.41821,D
7418,Oberhallau,CH,Oberhallau CH,http://sws.geonames.org/2659381/,47.7071,8.47853,D
7419,Oberhausen,DE,Oberhausen DE,http://sws.geonames.org/2860418/,49.26361,8.48278,D
7420,Oberhergheim,FR,Oberhergheim FR,http://sws.geonames.org/2989804/,47.96668,7.39516,D
7421,Ober-Hilbersheim,DE,Ober-Hilbersheim DE,http://sws.geonames.org/2860335/,49.9,8.02889,D
7422,Oberhümmerich,DE,Oberhümmerich DE,http://sws.geonames.org/2860162/,50.56856,7.49584,D
7423,Oberlangen,DE,Oberlangen DE,http://sws.geonames.org/2859983/,52.85,7.26667,B
7424,Oberlungwitz,DE,Oberlungwitz DE,http://sws.geonames.org/2859843/,50.7823,12.70789,D
7425,Obernzell,DE,Obernzell DE,http://sws.geonames.org/2859512/,48.55485,13.63729,D
7426,Ober-Ramstadt,DE,Ober-Ramstadt DE,http://sws.geonames.org/2859380/,49.83078,8.74887,D
7427,Oberreidenbach,DE,Oberreidenbach DE,http://sws.geonames.org/2859352/,49.70684,7.46127,D
7428,Oberriexingen,DE,Oberriexingen DE,http://sws.geonames.org/2859285/,48.92652,9.02701,D
7429,Obersaxen,CH,Obersaxen CH,http://sws.geonames.org/2659354/,46.75,9.1,D
7430,Oberscheidweiler,DE,Oberscheidweiler DE,http://sws.geonames.org/2859174/,50.08333,6.93333,D
7431,Oberschlettenbach,DE,Oberschlettenbach DE,http://sws.geonames.org/2859146/,49.14612,7.87188,D
7432,Oberschützen,AT,Oberschützen AT,http://sws.geonames.org/2769738/,47.35138,16.20732,D
7433,Obersinn,DE,Obersinn DE,http://sws.geonames.org/2859010/,50.20875,9.61545,D
7434,Oberstadt,DE,Oberstadt DE,http://sws.geonames.org/2858973/,50.55531,10.59844,D
7435,Oberstadtfeld,DE,Oberstadtfeld DE,http://sws.geonames.org/2858971/,50.17616,6.76924,D
7436,Oberstaufen,DE,Oberstaufen DE,http://sws.geonames.org/2858966/,47.55568,10.02245,D
7437,Obersteinebach,DE,Obersteinebach DE,http://sws.geonames.org/2858918/,50.58333,7.48333,D
7438,Oberstenfeld,DE,Oberstenfeld DE,http://sws.geonames.org/2858906/,49.02611,9.32083,D
7439,Obertrubach,DE,Obertrubach DE,http://sws.geonames.org/2858765/,49.7,11.35,D
7440,Oberursel,DE,Oberursel DE,http://sws.geonames.org/2858738/,50.20731,8.57747,D
7441,Oberwesel,DE,Oberwesel DE,http://sws.geonames.org/2858562/,50.10777,7.72522,D
7442,Oberwinterthur (Kreis 2) / Guggenbühl,CH,Oberwinterthur (Kreis 2) / Guggenbühl CH,http://sws.geonames.org/6295102/,47.51339,8.75998,D
7443,Oberwöllstadt,DE,Oberwöllstadt DE,http://sws.geonames.org/2858479/,50.29718,8.75222,D
7444,Oberwuchl,AT,Oberwuchl AT,http://sws.geonames.org/2769579/,46.6304,14.44942,D
7445,Obhausen,DE,Obhausen DE,http://sws.geonames.org/2858426/,51.39172,11.65312,D
7446,Obón,ES,Obón ES,http://sws.geonames.org/3115288/,40.9045,-0.723,G
7447,Ochlenberg,CH,Ochlenberg CH,http://sws.geonames.org/2659314/,47.14953,7.73603,D
7448,Ochsenfurt,DE,Ochsenfurt DE,http://sws.geonames.org/2858333/,49.66429,10.06227,D
7449,Ochsenhausen,DE,Ochsenhausen DE,http://sws.geonames.org/2858326/,48.07029,9.9503,D
7450,Ochtrup,DE,Ochtrup DE,http://sws.geonames.org/2858245/,52.20802,7.18988,B
7451,Ockenheim,DE,Ockenheim DE,http://sws.geonames.org/2858239/,49.94371,7.97127,D
7452,Oderen,FR,Oderen FR,http://sws.geonames.org/2989747/,47.91036,6.97463,D
7453,Odernheim,DE,Odernheim DE,http://sws.geonames.org/2858073/,49.76511,7.70427,D
7454,Odisheim,DE,Odisheim DE,http://sws.geonames.org/2858013/,53.69565,8.94281,B
7455,Oedelem,BE,Oedelem BE,http://sws.geonames.org/2789948/,51.17033,3.33762,A
7456,Oederquart,DE,Oederquart DE,http://sws.geonames.org/2858071/,53.80267,9.2368,B
7457,Oekene,BE,Oekene BE,http://sws.geonames.org/2789946/,50.91794,3.15676,A
7458,Oelde,DE,Oelde DE,http://sws.geonames.org/2857943/,51.8289,8.14724,B
7459,Oelegem,BE,Oelegem BE,http://sws.geonames.org/2789943/,51.2131,4.59832,A
7460,Oensingen,CH,Oensingen CH,http://sws.geonames.org/2659311/,47.28764,7.71612,D
7461,Oerlinghausen,DE,Oerlinghausen DE,http://sws.geonames.org/2857900/,51.95453,8.6622,B
7462,Oeschenbach,CH,Oeschenbach CH,http://sws.geonames.org/8533613/,47.10287,7.74756,D
7463,Oeselgem,BE,Oeselgem BE,http://sws.geonames.org/2789936/,50.93789,3.43185,A
7464,Oetingen,BE,Oetingen BE,http://sws.geonames.org/2789933/,50.77318,4.0635,A
7465,Oettingen in Bayern,DE,Oettingen in Bayern DE,http://sws.geonames.org/2857847/,48.95274,10.60465,D
7466,Oevel,BE,Oevel BE,http://sws.geonames.org/2789929/,51.13789,4.90471,A
7467,Ofterdingen,DE,Ofterdingen DE,http://sws.geonames.org/2857756/,48.41667,9.03333,D
7468,Oftering,AT,Oftering AT,http://sws.geonames.org/2769463/,48.23399,14.13571,D
7469,Oisquercq,BE,Oisquercq BE,http://sws.geonames.org/2789899/,50.67015,4.21984,F
7470,Olbersleben,DE,Olbersleben DE,http://sws.geonames.org/2857479/,51.15,11.33333,D
7471,Old Basing,GB,Old Basing GB,http://sws.geonames.org/2656193/,51.26667,-1.03333,E
7472,Oldekerk,NL,Oldekerk NL,http://sws.geonames.org/2749658/,53.21917,6.34028,A
7473,Oldenburg in Holstein,DE,Oldenburg in Holstein DE,http://sws.geonames.org/2857451/,54.29576,10.90156,B
7474,Oldendorf,DE,Oldendorf DE,http://sws.geonames.org/2857438/,53.1558,10.21431,B
7475,Oldenswort,DE,Oldenswort DE,http://sws.geonames.org/2857410/,54.37243,8.93996,B
7476,Oldisleben,DE,Oldisleben DE,http://sws.geonames.org/2857388/,51.30975,11.17112,D
7477,Olen,BE,Olen BE,http://sws.geonames.org/2789886/,51.14391,4.8598,A
7478,Oleye,BE,Oleye BE,http://sws.geonames.org/2789883/,50.71396,5.28133,A
7479,Olmeto,FR,Olmeto FR,http://sws.geonames.org/2989579/,41.71724,8.91783,H
7480,Olm,LU,Olm LU,http://sws.geonames.org/2960197/,49.65722,6.00028,F
7481,Olne,BE,Olne BE,http://sws.geonames.org/2789869/,50.58994,5.74662,F
7482,Olpe,DE,Olpe DE,http://sws.geonames.org/2857306/,51.02899,7.85139,D
7483,Olsene,BE,Olsene BE,http://sws.geonames.org/2789867/,50.93422,3.46389,A
7484,Olten,CH,Olten CH,http://sws.geonames.org/2659297/,47.34999,7.90329,D
7485,Olterterp,NL,Olterterp NL,http://sws.geonames.org/2749622/,53.0665,6.10399,A
7486,Oltingen,CH,Oltingen CH,http://sws.geonames.org/8533597/,47.43297,7.93919,D
7487,Oltingue,FR,Oltingue FR,http://sws.geonames.org/2989565/,47.49113,7.39172,D
7488,Ommelanderwijk,NL,Ommelanderwijk NL,http://sws.geonames.org/2749615/,53.08917,6.90556,A
7489,Ongstad,NO,Ongstad NO,http://sws.geonames.org/3163054/,68.51512,14.7253,C
7490,Oorbeek,BE,Oorbeek BE,http://sws.geonames.org/2789809/,50.7991,4.89235,A
7491,Oordegem,BE,Oordegem BE,http://sws.geonames.org/2789807/,50.95727,3.90201,A
7492,Oosteeklo,BE,Oosteeklo BE,http://sws.geonames.org/2789792/,51.19302,3.68928,A
7493,Oosterdijk,NL,Oosterdijk NL,http://sws.geonames.org/2749483/,52.745,5.26528,A
7494,Oosterend,NL,Oosterend NL,http://sws.geonames.org/2749474/,53.09681,5.61839,A
7495,Oosternieland,NL,Oosternieland NL,http://sws.geonames.org/2749429/,53.40167,6.75556,A
7496,Oosterweel,BE,Oosterweel BE,http://sws.geonames.org/2802917/,51.24349,4.38505,A
7497,Oosterzele,BE,Oosterzele BE,http://sws.geonames.org/2789771/,50.95261,3.79826,A
7498,Oostham,BE,Oostham BE,http://sws.geonames.org/2789769/,51.10374,5.17877,A
7499,Oostkerke,BE,Oostkerke BE,http://sws.geonames.org/2789748/,51.04716,2.79759,A
7500,Oostknollendam,NL,Oostknollendam NL,http://sws.geonames.org/2749359/,52.5175,4.79167,A
7501,Oostrozebeke,BE,Oostrozebeke BE,http://sws.geonames.org/2789737/,50.92093,3.33799,A
7502,Oostvleteren,BE,Oostvleteren BE,http://sws.geonames.org/2789731/,50.93319,2.74119,A
7503,Oost-Vlieland,NL,Oost-Vlieland NL,http://sws.geonames.org/2749334/,53.29703,5.07431,A
7504,Oostwinkel,BE,Oostwinkel BE,http://sws.geonames.org/2789729/,51.15155,3.53204,A
7505,Opava,CZ,Opava CZ,http://sws.geonames.org/3068927/,49.93866,17.90257,D
7506,Opdorp,BE,Opdorp BE,http://sws.geonames.org/2789716/,51.02806,4.21801,A
7507,Ophasselt,BE,Ophasselt BE,http://sws.geonames.org/2789705/,50.81729,3.89293,A
7508,Opijnen,NL,Opijnen NL,http://sws.geonames.org/2749290/,51.82917,5.29861,A
7509,Opladen,DE,Opladen DE,http://sws.geonames.org/2857185/,51.06863,7.00387,D
7510,Oplinter,BE,Oplinter BE,http://sws.geonames.org/2789688/,50.83023,4.99002,A
7511,Oppenweiler,DE,Oppenweiler DE,http://sws.geonames.org/2857159/,48.9827,9.4585,D
7512,Opperzau,DE,Opperzau DE,http://sws.geonames.org/2857144/,50.78378,7.67617,D
7513,Oppheim,NO,Oppheim NO,http://sws.geonames.org/3133270/,60.67211,8.68136,C
7514,Oppland,NO,Oppland NO,http://sws.geonames.org/3143488/,64.33774,10.86492,C
7515,Orbe,CH,Orbe CH,http://sws.geonames.org/2659289/,46.72504,6.53069,D
7516,Ordingen,BE,Ordingen BE,http://sws.geonames.org/2789640/,50.8132,5.23499,A
7517,Oria,IT,Oria IT,http://sws.geonames.org/3171961/,40.49999,17.6428,H
7518,Oricourt,FR,Oricourt FR,http://sws.geonames.org/2989355/,47.59497,6.39302,D
7519,Orlamünde,DE,Orlamünde DE,http://sws.geonames.org/2857080/,50.77486,11.51929,D
7520,Ormond View,IE,Ormond View IE,http://sws.geonames.org/2962150/,53.15,-8.2,E
7521,Ormož,SI,Ormož SI,http://sws.geonames.org/3193965/,46.41139,16.15444,I
7522,Orp-Jauche,BE,Orp-Jauche BE,http://sws.geonames.org/7647766/,50.6839,4.94934,A
7523,Ortrand,DE,Ortrand DE,http://sws.geonames.org/2856975/,51.37505,13.75982,D
7524,Oschersleben,DE,Oschersleben DE,http://sws.geonames.org/2856930/,52.03039,11.22898,B
7525,Osie,PL,Osie PL,http://sws.geonames.org/3089942/,53.59918,18.34373,B
7526,Osík,CZ,Osík CZ,http://sws.geonames.org/3068844/,49.84355,16.28467,D
7527,Ośno Lubuskie,PL,Ośno Lubuskie PL,http://sws.geonames.org/3089832/,52.4536,14.87549,B
7528,Osoblaha,CZ,Osoblaha CZ,http://sws.geonames.org/3068818/,50.27517,17.71523,D
7529,Osteel,DE,Osteel DE,http://sws.geonames.org/2856801/,53.54417,7.254,B
7530,Osten,DE,Osten DE,http://sws.geonames.org/2856792/,53.7,9.2,B
7531,Ostenfeld,DE,Ostenfeld DE,http://sws.geonames.org/2856766/,54.31607,9.78104,B
7532,Osterburken,DE,Osterburken DE,http://sws.geonames.org/2856637/,49.42997,9.42252,D
7533,Osterhever,DE,Osterhever DE,http://sws.geonames.org/2856548/,54.38547,8.766,B
7534,Osterrade,DE,Osterrade DE,http://sws.geonames.org/2856396/,54.2,9.35,B
7535,Osterstedt,DE,Osterstedt DE,http://sws.geonames.org/2856374/,54.10825,9.57436,B
7536,Osterzell,DE,Osterzell DE,http://sws.geonames.org/2856317/,47.88333,10.75,D
7537,Östringen,DE,Östringen DE,http://sws.geonames.org/2856207/,49.21911,8.71192,D
7538,Ostseebad Boltenhagen,DE,Ostseebad Boltenhagen DE,http://sws.geonames.org/2856197/,53.98779,11.20193,B
7539,Otegem,BE,Otegem BE,http://sws.geonames.org/2789588/,50.80693,3.42043,A
7540,Oterbekk,NO,Oterbekk NO,http://sws.geonames.org/3143141/,59.18333,10.45,C
7541,Ötisheim,DE,Ötisheim DE,http://sws.geonames.org/2856159/,48.96667,8.8,D
7542,Otterberg,DE,Otterberg DE,http://sws.geonames.org/2856042/,49.50301,7.76995,D
7543,Otter,DE,Otter DE,http://sws.geonames.org/2856061/,53.24015,9.74247,B
7544,Ottersberg,DE,Ottersberg DE,http://sws.geonames.org/2856014/,53.1099,9.14408,B
7545,Ottersheim,DE,Ottersheim DE,http://sws.geonames.org/2855999/,49.62556,8.10861,D
7546,Otterstadt,DE,Otterstadt DE,http://sws.geonames.org/2855992/,49.37222,8.44778,D
7547,Ottoland,NL,Ottoland NL,http://sws.geonames.org/2749195/,51.8925,4.87083,A
7548,Ottweiler,DE,Ottweiler DE,http://sws.geonames.org/2855917/,49.40133,7.16424,D
7549,Oudega,NL,Oudega NL,http://sws.geonames.org/2749136/,53.12504,5.99888,A
7550,Oudegem,BE,Oudegem BE,http://sws.geonames.org/2789551/,51.01017,4.06195,A
7551,Oudekapelle,BE,Oudekapelle BE,http://sws.geonames.org/2789539/,51.01317,2.80844,A
7552,Oudendijk,NL,Oudendijk NL,http://sws.geonames.org/2749047/,52.60083,4.96806,A
7553,Oud-Maarsseveen,NL,Oud-Maarsseveen NL,http://sws.geonames.org/2748924/,52.15833,5.09028,A
7554,Ourense,ES,Ourense ES,http://sws.geonames.org/3114965/,42.33669,-7.86407,G
7555,Ousden,GB,Ousden GB,http://sws.geonames.org/2640821/,52.20537,0.55272,E
7556,Outer,BE,Outer BE,http://sws.geonames.org/2789459/,50.84189,3.9987,A
7557,Outrijve,BE,Outrijve BE,http://sws.geonames.org/2789448/,50.75773,3.42964,A
7558,Ouwegem,BE,Ouwegem BE,http://sws.geonames.org/2789446/,50.91231,3.59978,A
7559,Overasselt,NL,Overasselt NL,http://sws.geonames.org/2748868/,51.76,5.78889,A
7560,Overath,DE,Overath DE,http://sws.geonames.org/2855859/,50.93275,7.28389,D
7561,Overijse,BE,Overijse BE,http://sws.geonames.org/2789413/,50.77436,4.53461,A
7562,Overlangel,NL,Overlangel NL,http://sws.geonames.org/2748834/,51.775,5.67083,A
7563,Overloon,NL,Overloon NL,http://sws.geonames.org/2748833/,51.57167,5.94722,A
7564,Overmere,BE,Overmere BE,http://sws.geonames.org/2789409/,51.04691,3.9466,A
7565,Overpelt,BE,Overpelt BE,http://sws.geonames.org/2789403/,51.21038,5.41557,A
7566,Overrepen,BE,Overrepen BE,http://sws.geonames.org/2789401/,50.80802,5.43108,A
7567,Överum,SE,Överum SE,http://sws.geonames.org/2684945/,57.98856,16.3139,C
7568,Overwinden,BE,Overwinden BE,http://sws.geonames.org/2789394/,50.75504,5.048,A
7569,Ovezande,NL,Ovezande NL,http://sws.geonames.org/2748803/,51.42917,3.82083,A
7570,Oława,PL,Oława PL,http://sws.geonames.org/3090205/,50.9466,17.2926,D
7571,Paasi,EE,Paasi EE,http://sws.geonames.org/793482/,59.51861,26.16556,B
7572,Padborg,DK,Padborg DK,http://sws.geonames.org/2615242/,54.82657,9.36247,C
7573,Padingbüttel,DE,Padingbüttel DE,http://sws.geonames.org/2855737/,53.7,8.53333,B
7574,Paistu,EE,Paistu EE,http://sws.geonames.org/589698/,58.27056,25.62278,B
7575,Palamós,ES,Palamós ES,http://sws.geonames.org/3114566/,41.84843,3.12912,G
7576,Palenstein,NL,Palenstein NL,http://sws.geonames.org/2748760/,52.05579,4.50869,A
7577,Palinges,FR,Palinges FR,http://sws.geonames.org/2988722/,46.55357,4.21964,F
7578,Palmanova,IT,Palmanova IT,http://sws.geonames.org/3171573/,45.9054,13.30998,H
7579,Palmas Arborea,IT,Palmas Arborea IT,http://sws.geonames.org/2523904/,39.8767,8.64391,H
7580,Pama,AT,Pama AT,http://sws.geonames.org/2769259/,48.05,17.03333,D
7581,Pamel,BE,Pamel BE,http://sws.geonames.org/2789346/,50.8453,4.07129,A
7582,Pannerden,NL,Pannerden NL,http://sws.geonames.org/2748740/,51.89083,6.03889,A
7583,Paola,IT,Paola IT,http://sws.geonames.org/2523888/,39.36313,16.03691,H
7584,Paray-le-Monial,FR,Paray-le-Monial FR,http://sws.geonames.org/2988592/,46.45457,4.11584,F
7585,Parè,IT,Parè IT,http://sws.geonames.org/6534445/,45.81088,9.00874,H
7586,Párga,GR,Párga GR,http://sws.geonames.org/255736/,39.28572,20.40044,I
7587,Parsit,DE,Parsit DE,http://sws.geonames.org/2855379/,51.49696,7.96018,D
7588,Partenheim,DE,Partenheim DE,http://sws.geonames.org/2855373/,49.88389,8.08222,D
7589,Partinico,IT,Partinico IT,http://sws.geonames.org/2523871/,38.04657,13.11785,H
7590,Pasym,PL,Pasym PL,http://sws.geonames.org/762588/,53.65069,20.79188,B
7591,Patersberg,DE,Patersberg DE,http://sws.geonames.org/2855274/,50.15,7.73333,D
7592,Patersdorf,DE,Patersdorf DE,http://sws.geonames.org/2855272/,49.01667,12.98333,D
7593,Patna,GB,Patna GB,http://sws.geonames.org/2640574/,55.36406,-4.50594,E
7594,Pavia,IT,Pavia IT,http://sws.geonames.org/3171366/,45.19205,9.15917,H
7595,Pavie,FR,Pavie FR,http://sws.geonames.org/2988309/,43.60969,0.59143,F
7596,Péaule,FR,Péaule FR,http://sws.geonames.org/2988268/,47.57972,-2.35601,F
7597,Peckelsheim,DE,Peckelsheim DE,http://sws.geonames.org/2855107/,51.59809,9.12707,D
7598,Pegau,DE,Pegau DE,http://sws.geonames.org/2855068/,51.16715,12.25144,D
7599,Peij,NL,Peij NL,http://sws.geonames.org/2748675/,51.09417,5.89583,A
7600,Pellenberg,BE,Pellenberg BE,http://sws.geonames.org/2789207/,50.87245,4.79394,A
7601,Pellingen,DE,Pellingen DE,http://sws.geonames.org/2854999/,49.67552,6.67085,D
7602,Penna in Teverina,IT,Penna in Teverina IT,http://sws.geonames.org/3171251/,42.49342,12.35845,H
7603,Penzberg,DE,Penzberg DE,http://sws.geonames.org/2854923/,47.75293,11.377,D
7604,Perast,ME,Perast ME,http://sws.geonames.org/3193504/,42.48694,18.69917,I
7605,Perca,IT,Perca IT,http://sws.geonames.org/3171225/,46.79343,11.98339,D
7606,Périgneux,FR,Périgneux FR,http://sws.geonames.org/2987978/,45.44077,4.15569,F
7607,Perk,BE,Perk BE,http://sws.geonames.org/2789178/,50.93571,4.49615,A
7608,Pernik,BG,Pernik BG,http://sws.geonames.org/728330/,42.6,23.03333,I
7609,Péron,FR,Péron FR,http://sws.geonames.org/2987932/,46.19053,5.92524,H
7610,Pérouse,FR,Pérouse FR,http://sws.geonames.org/2987921/,47.63689,6.89174,D
7611,Persingen,NL,Persingen NL,http://sws.geonames.org/2748646/,51.84083,5.91806,A
7612,Péta,GR,Péta GR,http://sws.geonames.org/255458/,39.16667,21.03472,I
7613,Peterhof,RU,Peterhof RU,http://sws.geonames.org/510291/,59.88333,29.9,C
7614,Petershausen,DE,Petershausen DE,http://sws.geonames.org/2854646/,48.40967,11.47056,D
7615,Peterslahr,DE,Peterslahr DE,http://sws.geonames.org/2854626/,50.61667,7.46667,D
7616,Petting,DE,Petting DE,http://sws.geonames.org/2854561/,47.91232,12.81512,D
7617,Pettingen,LU,Pettingen LU,http://sws.geonames.org/2960183/,49.77028,6.10917,F
7618,Pezë Helmes,AL,Pezë Helmes AL,http://sws.geonames.org/3184469/,41.27111,19.71389,I
7619,Pézenas,FR,Pézenas FR,http://sws.geonames.org/2987441/,43.45953,3.42384,F
7620,Pfaffenheim,FR,Pfaffenheim FR,http://sws.geonames.org/2987432/,47.98567,7.28928,D
7621,Pfalzgrafenweiler,DE,Pfalzgrafenweiler DE,http://sws.geonames.org/2854252/,48.5265,8.56582,D
7622,Pfarrweisach,DE,Pfarrweisach DE,http://sws.geonames.org/2854167/,50.15,10.73333,D
7623,Pfeddersheim,DE,Pfeddersheim DE,http://sws.geonames.org/2854153/,49.63572,8.27922,D
7624,Pforzheim,DE,Pforzheim DE,http://sws.geonames.org/2853969/,48.88436,8.69892,D
7625,Pfullingen,DE,Pfullingen DE,http://sws.geonames.org/2853928/,48.46458,9.22796,D
7626,Pfungstadt,DE,Pfungstadt DE,http://sws.geonames.org/2853924/,49.80557,8.60307,D
7627,Philippeville,BE,Philippeville BE,http://sws.geonames.org/2789016/,50.19612,4.54374,F
7628,Picher,DE,Picher DE,http://sws.geonames.org/2853889/,53.34796,11.34672,B
7629,Pieris,IT,Pieris IT,http://sws.geonames.org/3170827/,45.81243,13.44917,H
7630,Pierrevillers,FR,Pierrevillers FR,http://sws.geonames.org/2987218/,49.22468,6.10337,F
7631,Piesendorf,AT,Piesendorf AT,http://sws.geonames.org/2768837/,47.29077,12.71839,D
7632,Piesport,DE,Piesport DE,http://sws.geonames.org/2853779/,49.8864,6.91649,D
7633,Pinnow,DE,Pinnow DE,http://sws.geonames.org/2853647/,53.60164,11.54577,B
7634,Pinzberg,DE,Pinzberg DE,http://sws.geonames.org/2853627/,49.68971,11.10207,D
7635,Piringen,BE,Piringen BE,http://sws.geonames.org/2788941/,50.78666,5.41822,A
7636,Pittem,BE,Pittem BE,http://sws.geonames.org/2788925/,50.99279,3.26317,A
7637,Plainfeld,AT,Plainfeld AT,http://sws.geonames.org/2768728/,47.83333,13.18333,D
7638,Plaisir,FR,Plaisir FR,http://sws.geonames.org/2986930/,48.82319,1.9541,F
7639,Plattenburg,DE,Plattenburg DE,http://sws.geonames.org/2853332/,52.95919,12.02951,B
7640,Plau am See,DE,Plau am See DE,http://sws.geonames.org/2853297/,53.45821,12.26246,B
7641,Plaus,IT,Plaus IT,http://sws.geonames.org/3170562/,46.65623,11.04178,D
7642,Plech,DE,Plech DE,http://sws.geonames.org/2853278/,49.65235,11.46928,D
7643,Pleidelsheim,DE,Pleidelsheim DE,http://sws.geonames.org/2853266/,48.9592,9.20311,D
7644,Plessé,FR,Plessé FR,http://sws.geonames.org/2986785/,47.5418,-1.88609,F
7645,Pleure,FR,Pleure FR,http://sws.geonames.org/2986759/,46.91717,5.45439,F
7646,Pliening,DE,Pliening DE,http://sws.geonames.org/2853200/,48.19556,11.80069,D
7647,Pliska,BG,Pliska BG,http://sws.geonames.org/728199/,43.36667,27.11667,I
7648,Plochingen,DE,Plochingen DE,http://sws.geonames.org/2853180/,48.71067,9.41949,D
