das_voyage_id,direction,ship_name,ship_tonnage,chamber,departure_date,departure_place,arrival_date_cape,departure_date_cape,arrival_date,arrival_place
98761,return,Pallas,1150,Amsterdam,1774-10-20,Coromandel,1775-01-16,1775-03-02,1775-06-23,Texel
98762,return,Westerveld,1100,Amsterdam,1774-10-20,Ceylon,1775-02-07,1775-03-02,1775-06-23,Texel
98763,return,Vrouwe Anthoinetta Koenrardina,880,Delft,1774-10-27,Batavia,1775-01-15,1775-02-02,1775-05-14,Goeree
98764,return,Borssele,1150,Zeeland,1774-10-27,Batavia,1775-02-06,1775-03-02,1775-06-22,Rammekens
98765,return,Bredenhof,850,Hoorn,1774-10-27,Batavia,1775-01-10,1775-01-24,1775-04-24,Texel
98766,return,Dankbaarheid,850,Rotterdam,1774-10-27,Batavia,1775-01-08,1775-02-02,1775-05-14,Goeree
98767,return,Groenendaal,1150,Amsterdam,1774-10-27,Batavia,1775-01-12,1775-02-02,1775-05-15,Texel
98768,return,Mars,1150,Zeeland,1774-10-27,Batavia,1775-01-08,1775-02-02,1775-05-12,Rammekens
98769,return,Compagnies Welvaren,1150,Amsterdam,1774-10-27,Batavia,1775-01-15,1775-02-02,1775-05-15,Texel
98770,return,Botland,1150,Amsterdam,1774-11-01,Batavia,1775-01-08,1775-02-02,1775-05-15,Texel
98771,return,Alkemade,1150,Amsterdam,1774-11-07,Batavia,1775-01-08,1775-03-02,1775-06-23,Texel
97904,return,Hoogkarspel,850,Enkhuizen,1774-11-07,Batavia,1775-03-26,1775-04-18,1775-07-17,Texel
97905,return,Beemster Welvaren,850,Hoorn,1775-01-01,China,1775-03-21,1775-04-18,1775-07-17,Texel
97906,return,Ceres,1150,Zeeland,1775-01-01,China,1775-03-21,1775-04-04,1775-07-02,Rammekens
97907,return,Oostkapelle,1150,Amsterdam,1775-01-01,China,1775-04-05,1775-04-20,1775-07-25,Texel
97908,return,Vrijheid,1150,Amsterdam,1775-01-07,China,1775-03-29,1775-04-18,1775-07-17,Texel
97909,return,Bovenkerker Polder,850,Amsterdam,1775-01-20,Bengal,1775-03-24,1775-04-04,1775-07-03,Texel
97910,return,Lam,850,Enkhuizen,1775-01-20,Bengal,1775-03-25,1775-04-04,1775-07-03,Texel
97911,return,Honkoop,1150,Amsterdam,1775-01-21,Batavia,1775-03-26,1775-04-18,1775-07-17,Texel
97912,return,Willem De Vijfde,1150,Zeeland,1775-01-21,Batavia,1775-03-29,1775-04-20,1775-07-25,Rammekens
97913,return,Veldhoen,1150,Amsterdam,1775-02-02,Ceylon,1775-04-05,1775-05-02,1775-08-01,Texel
97914,return,Zuid-Beveland,1100,Zeeland,1775-02-02,Ceylon,1775-04-06,1775-04-20,1775-07-25,Rammekens
97915,return,Hoop,800,Amsterdam,1775-02-08,The Cape,nan,1775-02-08,1775-06-23,Texel
97916,return,Mercuur,850,Amsterdam,1775-05-12,Batavia,nan,nan,1775-12-13,Texel
97917,return,Katwijk Aan Den Rijn,750,Amsterdam,1775-06-05,The Cape,nan,1775-06-05,1775-09-12,Texel
97918,return,Bot,1150,Amsterdam,1775-10-05,Coromandel,1776-02-10,1776-03-03,1776-06-13,Texel
97919,return,Jonge Hugo,850,Enkhuizen,1775-10-18,China,1776-03-19,1776-04-06,1776-07-03,Texel
97920,return,Indiaan,1150,Amsterdam,1775-10-18,China,1776-03-19,1776-04-06,1776-07-03,Texel
97921,return,Bartha Petronella,880,Enkhuizen,1775-10-19,Batavia,1775-12-27,1776-01-17,1776-05-05,Texel
97922,return,'T Loo,1150,Amsterdam,1775-10-19,Batavia,1775-12-27,1776-02-07,1776-06-09,Texel
97923,return,Huis Om,1150,Zeeland,1775-10-19,Batavia,1775-12-30,1776-02-07,1776-06-09,Rammekens
97924,return,Woestduin,1150,Amsterdam,1775-10-19,Batavia,1775-12-31,1776-03-03,1776-06-13,Texel
97925,return,Patriot,1150,Amsterdam,1775-10-20,Batavia,1776-01-08,1776-04-06,1776-07-03,Texel
97926,return,Jonge Samuel,880,Rotterdam,1775-10-22,Batavia,1776-01-04,1776-02-07,1776-06-09,Goeree
97927,return,Abbekerk,850,Hoorn,1775-10-25,Batavia,1776-01-04,1776-02-07,1776-06-09,Texel
97928,return,Ridderkerk,850,Delft,1775-10-30,Batavia,1776-01-01,1776-02-20,1776-06-09,Goeree
98772,return,Hof Ter Linden,1150,Zeeland,1775-11-02,Batavia,1776-01-08,1776-03-03,1776-06-14,Rammekens
98773,return,Ritthem,880,Amsterdam,1775-11-02,Batavia,1776-01-04,1776-03-03,1776-06-09,Texel
98774,return,Jonge Lieve,1150,Amsterdam,1775-11-06,Batavia,1776-01-08,1776-02-07,1776-06-09,Texel
98775,return,Nieuw Rhoon,1150,Amsterdam,1775-11-22,Ceylon,1776-02-05,nan,nan,
98776,return,Europa,1200,Zeeland,1776-01-10,China,1776-04-29,1776-05-12,1776-09-01,Rammekens
98777,return,Morgenster,1150,Amsterdam,1776-01-10,China,1776-04-28,1776-05-12,1776-08-31,Texel
98778,return,Foreest,850,Amsterdam,1776-01-20,Bengal,1776-04-05,1776-05-12,1776-08-30,Texel
98779,return,Pauw,850,Zeeland,1776-01-20,Bengal,1776-04-24,1776-05-12,1776-09-01,Rammekens
98780,return,Huis Te Spijk,1150,Amsterdam,1776-01-25,Batavia,nan,nan,1776-08-31,Texel
98781,return,Voorberg,1150,Zeeland,1776-01-25,Batavia,1776-05-10,1776-06-04,1776-09-11,Rammekens
98782,return,Oud Haarlem,1150,Zeeland,1776-02-12,Ceylon,1776-05-02,1776-06-04,1776-09-01,Rammekens
98783,return,Huis Ter Meijen,1150,Amsterdam,1776-02-12,Ceylon,1776-05-02,1776-05-16,1776-08-11,Texel
98784,return,Huis Te Krooswijk,850,Rotterdam,1776-03-03,The Cape,nan,1776-03-03,1776-06-13,Goeree
98785,return,Herstelder,600,Amsterdam,1776-04,Batavia,nan,nan,1776-10-22,Texel
98786,return,Noordbeek,850,Zeeland,1776-05-03,The Cape,nan,1776-05-03,1776-08-20,Rammekens
98787,return,Prinses Van Oranje,1150,Amsterdam,1776-10-20,Coromandel,1777-01-10,1777-03-07,1777-06-19,Texel
98788,return,Bleijenburg,880,Rotterdam,1776-10-25,Batavia,1776-12-31,1777-02-03,1777-05-20,Goeree
98789,return,Botland,1150,Zeeland,1776-10-25,Batavia,1776-12-31,1777-02-03,1777-05-20,Rammekens
98790,return,Bovenkerker Polder,850,Amsterdam,1776-10-25,Batavia,1776-12-29,1777-01-18,1777-05-05,Texel
98791,return,Vrouwe Kornelia Hillegonda,850,Hoorn,1776-10-25,Batavia,1776-12-31,1777-02-03,1777-05-20,Texel
98792,return,Mentor,1150,Amsterdam,1776-10-25,Batavia,1776-12-31,1777-02-03,1777-05-20,Texel
98793,return,Popkensburg,880,Zeeland,1776-10-25,Batavia,1776-12-31,1777-03-07,1777-06-18,Rammekens
98794,return,Held Woltemade,1150,Amsterdam,1776-10-25,Batavia,1777-01-14,1777-03-07,1777-05-20,Texel
98795,return,Vreeburg,850,Delft,1776-10-28,Batavia,1777-01-13,1777-03-07,1777-06-18,Goeree
98796,return,Amsterdam,1150,Amsterdam,1776-11-02,Batavia,1777-01-14,1777-03-07,1777-06-19,Texel
98797,return,Duivenbrug,1150,Enkhuizen,1776-11-08,Batavia,1777-01-08,1777-02-03,nan,
98798,return,Westerveld,1100,Amsterdam,1776-11-21,Ceylon,1777-02-12,1777-03-07,1777-06-19,Texel
98799,return,Delfshaven,850,Amsterdam,1776-11-22,Bengal,1777-02-13,1777-03-07,1777-06-19,Texel
98800,return,Buitenleven,850,Delft,1776-12-22,China,1777-05-06,1777-05-19,1777-09-01,Goeree
98801,return,Triton,1150,Amsterdam,1776-12-23,China,1777-03-25,1777-04-08,1777-07-04,Texel
98802,return,Ceres,1150,Amsterdam,1777-01-06,China,1777-04-07,1777-05-04,1777-08-02,Texel
98803,return,Blok,1150,Zeeland,1777-01-14,China,1777-04-24,1777-05-04,1777-08-02,Rammekens
98804,return,Beekvliet,850,Hoorn,1777-01-20,Bengal,1777-03-23,1777-04-08,1777-07-03,Texel
98805,return,Tempel,850,Rotterdam,1777-01-20,Bengal,1777-03-23,1777-04-08,1777-07-02,Goeree
98806,return,Batavia,850,Zeeland,1777-01-27,Batavia,1777-05-19,1777-06-12,1777-10-01,Rammekens
98807,return,Holland,1150,Amsterdam,1777-01-27,Batavia,nan,nan,1777-10-02,Texel
98808,return,Merenberg,850,Hoorn,1777-01-27,Batavia,1777-05-06,1777-05-19,1777-09-02,Texel
98809,return,Overhout,1150,Amsterdam,1777-02-05,Ceylon,1777-04-25,1777-05-19,nan,
98810,return,Honkoop,1150,Zeeland,1777-02-11,Ceylon,1777-04-24,1777-05-04,1777-08-02,Rammekens
98811,return,Katwijk Aan Den Rijn,750,Amsterdam,1777-03-07,The Cape,nan,1777-03-07,1777-06-19,Texel
98812,return,Wakkerheid,1150,Amsterdam,1777-10-23,Coromandel,1778-01-07,1778-02-13,1778-05-22,Texel
98813,return,Vrouwe Anthoinetta Koenrardina,880,Delft,1777-10-30,Batavia,1778-01-15,1778-02-13,1778-05-20,Goeree
98814,return,Bot,1150,Zeeland,1777-10-30,Batavia,1778-01-12,1778-02-13,1778-05-23,Rammekens
98815,return,Diana,850,Rotterdam,1777-10-30,Batavia,1778-01-15,1778-02-13,1778-05-22,Goeree
98816,return,Jonge Hellingman,850,Amsterdam,1777-10-30,Batavia,1778-01-15,1778-01-31,1778-05-11,Texel
98817,return,Vrijheid,1150,Amsterdam,1777-10-30,Batavia,1778-01-15,1778-02-13,1778-05-22,Texel
98818,return,Compagnies Welvaren,1150,Amsterdam,1777-10-30,Batavia,1778-01-11,1778-02-13,1778-05-21,Texel
98819,return,Willem Frederik,1150,Zeeland,1777-10-30,Batavia,1778-01-16,1778-03-04,1778-06-05,Rammekens
98820,return,Bredenhof,850,Hoorn,1777-11-06,Batavia,1778-01-13,1778-04-03,1778-07-13,Texel
98821,return,Hoolwerf,850,Enkhuizen,1777-11-10,Batavia,1778-02-07,1778-03-04,1778-06-05,Texel
98822,return,Ouwerkerk,1150,Zeeland,1777-11-18,Batavia,1778-03-05,1778-04-03,1778-07-22,Rammekens
98823,return,Juno,850,Zeeland,1777-11-21,Bengal,1778-01-29,1778-03-04,1778-06-05,Rammekens
98824,return,Mars,1150,Amsterdam,1777-11-21,Ceylon,1778-01-29,1778-03-04,1778-06-05,Texel
98825,return,Mercuur,850,Amsterdam,1777-11-21,Bengal,1778-01-24,1778-03-04,1778-06-05,Texel
98826,return,Vrouwe Johanna Margaretha,850,Amsterdam,1777-11-26,Batavia,1778-02-01,1778-03-04,1778-06-05,Texel
98827,return,Ganges,1150,Zeeland,1777-12-20,China,1778-03-13,1778-04-03,1778-07-22,Rammekens
98828,return,Zeepaard,1150,Amsterdam,1777-12-20,China,1778-03-14,1778-04-03,1778-07-13,Texel
98829,return,Hoogkarspel,850,Enkhuizen,1778-01-24,Bengal,1778-03-25,1778-04-03,1778-07-13,Texel
98830,return,Kanaƒn,850,Rotterdam,1778-02-06,China,1778-04-29,1778-05-15,1778-09-24,Goeree
98831,return,'T Loo,1150,Amsterdam,1778-02-06,Ceylon,1778-04-26,1778-05-15,1778-10-01,Texel
98832,return,Overduin,1150,Amsterdam,1778-02-06,China,1778-04-29,1778-05-15,1778-10-01,Texel
98833,return,Willem De Vijfde,1150,Zeeland,1778-02-06,Ceylon,1778-04-28,1778-05-15,1778-10-01,Rammekens
98834,return,Venus,850,Amsterdam,1778-02-08,Batavia,1780-01-12,1780-03-12,1780-06-30,Texel
98835,return,Eendracht,850,Delft,1778-02-18,Batavia,nan,nan,nan,
98836,return,Hoop,800,Amsterdam,1778-10-12,Batavia,1778-12-27,1779-04-16,1779-08-01,Texel
98837,return,Patriot,1150,Amsterdam,1778-10-18,Coromandel,1779-01-23,1779-03-03,1779-07-03,Texel
98838,return,Behemoth,1150,Amsterdam,1778-10-25,Batavia,1778-12-27,1779-02-04,1779-06-09,Texel
98839,return,Jonge Hugo,850,Enkhuizen,1778-10-25,Batavia,1778-12-27,1779-02-04,1779-06-09,Texel
98840,return,Indiaan,1150,Amsterdam,1778-10-25,Batavia,1778-12-30,1779-01-19,1779-04-27,Texel
98841,return,Zilveren Leeuw,880,Delft,1778-10-25,Batavia,1778-12-27,1779-02-04,1779-06-12,Goeree
98842,return,Ritthem,880,Rotterdam,1778-10-25,Batavia,1779-01-03,1779-02-04,1779-06-09,Goeree
98843,return,Zeeduin,850,Zeeland,1778-10-25,Batavia,1779-01-03,1779-02-04,1779-06-09,Rammekens
98844,return,Vriendschap,850,Hoorn,1778-10-29,Batavia,1779-01-03,1779-02-04,1779-06-09,Texel
98845,return,Groenendaal,1150,Amsterdam,1778-11-06,Batavia,1779-03-03,1779-04-16,1779-07-27,Texel
98846,return,Woestduin,1150,Zeeland,1778-11-10,Batavia,nan,nan,nan,
98847,return,Amsterdam,1150,Amsterdam,1778-11-19,Ceylon,1779-01-30,1779-03-03,1779-07-03,Texel
98848,return,Bovenkerker Polder,850,Amsterdam,1778-11-25,Bengal,1779-02-08,1779-03-03,1779-07-03,Texel
98849,return,Huis Te Krooswijk,850,Rotterdam,1778-11-25,Bengal,1779-02-07,1779-03-03,1779-06-10,Goeree
98850,return,Dolfijn,1150,Amsterdam,1778-12-28,China,1779-04-14,1779-04-27,1779-08-01,Texel
98851,return,Zeeuw,1150,Zeeland,1778-12-29,China,1779-04-10,1779-04-27,1779-07-31,Rammekens
98852,return,Ridderkerk,850,Enkhuizen,1779-01-23,Bengal,1779-04-10,1779-04-27,1779-08-01,Texel
98853,return,Abbekerk,850,Hoorn,1779-01-29,China,1779-05-26,1779-06-24,nan,
98854,return,Vredenhof,1150,Amsterdam,1779-01-29,China,1779-05-24,1779-06-24,nan,
98855,return,Herstelder,600,Amsterdam,1779-02-04,The Cape,nan,1779-02-04,1779-06-09,Texel
98856,return,Katwijk Aan Den Rijn,750,Amsterdam,1779-02-04,The Cape,nan,1779-02-04,1779-06-09,Texel
98857,return,Alkemade,1150,Amsterdam,1779-02-06,Batavia,1779-07-02,1780-02-17,1780-06-19,Texel
98858,return,Hof Ter Linden,1150,Zeeland,1779-02-06,Batavia,1779-05-26,1779-06-24,1779-09-27,Rammekens
98859,return,Ceres,1150,Zeeland,1779-02-19,Ceylon,1779-05-15,1779-05-17,1779-07-14,Rammekens
98860,return,Morgenster,1150,Amsterdam,1779-02-19,Ceylon,1779-04-12,1779-05-26,1779-09-10,Texel
98861,return,Held Woltemade,1150,Amsterdam,1779-10-17,Coromandel,1780-01-26,1780-03-12,1780-06-30,Texel
98862,return,Hindeloopen,850,Delft,1779-10-27,Batavia,1779-12-31,1780-02-17,1780-06-09,Goeree
98863,return,Holland,1150,Amsterdam,1779-10-27,Batavia,1780-01-12,1780-02-17,1780-06-09,Texel
98864,return,Merenberg,850,Enkhuizen,1779-10-27,Batavia,1780-01-12,1780-01-25,1780-04-17,Texel
98865,return,Mentor,1150,,1779-10-27,Batavia,nan,nan,nan,
98866,return,Stavenisse,1150,Zeeland,1779-10-27,Batavia,1780-01-12,1780-02-17,1780-06-06,Rammekens
98867,return,Bleijenburg,880,Rotterdam,1779-12-02,Bengal,1780-02-03,1780-02-17,1780-05-24,Goeree
98868,return,Mercuur,850,Amsterdam,1779-12-02,Bengal,1780-02-03,1780-02-17,1780-06-09,Texel
98869,return,Blok,1150,Zeeland,1779-12-17,China,1780-03-20,1780-04-08,1780-07-25,Rammekens
98870,return,Zeeploeg,1150,Amsterdam,1779-12-17,China,nan,nan,nan,
98871,return,Prinses Van Oranje,1150,Amsterdam,1780-01-13,Ceylon,1780-03-13,1780-04-08,1780-07-26,Texel
98872,return,Java,850,Enkhuizen,1780-01-18,China,1780-03-23,1780-04-08,1780-07-24,Texel
98873,return,Voorberg,1150,Amsterdam,1780-01-18,China,1780-03-24,1780-04-08,1780-07-25,Texel
98874,return,Lam,850,Zeeland,1780-01-21,Bengal,1780-04-08,1780-04-30,1780-09-02,Rammekens
98875,return,Vrouwe Everhardina,850,Zeeland,1780-01-26,Batavia,1780-04-21,1780-06-09,1780-10-02,Rammekens
98876,return,Zeepaard,1150,Amsterdam,1780-01-26,Batavia,1780-04-09,1780-04-30,1780-08-31,Texel
98877,return,Huis Om,1150,Zeeland,1780-02-09,Ceylon,1780-04-05,1780-04-30,1780-09-11,Rammekens
98878,return,Ganges,1150,Amsterdam,1780-02-23,Ceylon,1780-05-19,1780-06-09,1780-10-06,Texel
98879,return,Herstelder,600,Amsterdam,1780-03-12,The Cape,nan,1780-03-12,1780-06-29,Texel
98880,return,Katwijk Aan Den Rijn,750,Amsterdam,1780-04-08,The Cape,nan,1780-04-08,1780-07-24,Texel
98881,return,Triton,1150,Amsterdam,1780-10-09,Coromandel,1781-01-08,1781-02-22,1782-11-11,Texel
98882,return,Vrouwe Anthoinetta Koenrardina,880,Hoorn,1780-11-01,Batavia,1781-01-17,1781-01-31,1781-04-27,Cadiz
98883,return,Behemoth,1150,Amsterdam,1780-11-01,Batavia,1781-02-17,1781-03-03,1781-06-08,Cadiz
98884,return,Concordia,1150,Amsterdam,1780-11-01,Batavia,1781-02-10,1781-03-03,nan,
98885,return,Oud Haarlem,1150,Zeeland,1780-11-01,Batavia,1781-01-17,1781-02-22,1782-11-14,Rammekens
98886,return,Vreeburg,850,Delft,1780-11-01,Batavia,1781-02-19,1781-03-03,1781-06-08,Cadiz
98887,return,Beekvliet,850,Zeeland,1780-11-12,Batavia,1781-02-06,1781-03-03,1781-06-08,Cadiz
98888,return,'T Loo,1150,Amsterdam,1780-11-20,Ceylon,1781-01-17,1781-02-22,1782-11-14,Texel
98889,return,Diana,850,Amsterdam,1780-12-01,Bengal,1781-02-14,1781-03-03,1781-06-08,Cadiz
98890,return,Popkensburg,880,Hoorn,1780-12-01,Bengal,1781-02-10,1781-03-03,1781-06-08,Cadiz
98891,return,Honkoop,1150,Zeeland,1781-01-15,China,1781-03-31,1781-06-13,nan,
98892,return,Hoogkarspel,850,Delft,1781-01-15,China,1781-03-31,1781-05-13,nan,
98893,return,Middelburg,1150,Amsterdam,1781-01-15,China,1781-03-31,1781-05-13,nan,
98894,return,Parel,1150,Amsterdam,1781-01-15,China,1781-04-01,1781-05-13,nan,
98895,return,Dankbaarheid,850,Rotterdam,1781-01-20,Bengal,1781-04-25,1781-05-13,nan,
98896,return,Amsterdam,1150,Zeeland,1781-02-13,Ceylon,1781-05-03,1781-05-17,nan,
98897,return,Batavia,850,Rotterdam,1781-02-15,Batavia,1781-05-04,1781-05-17,nan,
98898,return,Indiaan,1150,Amsterdam,1781-02-15,Batavia,1781-05-28,1781-06,nan,
98899,return,Noordbeek,850,Zeeland,1781-02-22,The Cape,nan,1781-02-22,nan,
98900,return,Groenendaal,1150,,1781-05-01,Batavia,nan,nan,nan,
98901,return,Huis Te Spijk,1150,Amsterdam,1782-03-14,Ceylon,1782-07-14,nan,nan,
98902,return,Zwaluw,,,1782-04-20,The Cape,nan,1782-04-20,1782,Lorient
98903,return,Senhor De Bonfim E Sancta Maria,,,1782-05-28,The Cape,nan,1782-05-28,nan,
98904,return,L'Active,250,Amsterdam,1783,The Cape,nan,1783,1783-08-03,Texel
98905,return,L'Angelique Benech,250,Amsterdam,1783-03-30,The Cape,nan,1783-03-30,1783-08-03,Texel
98906,return,Kroonprins Van Pruisen,760,Amsterdam,1783-04-12,The Cape,nan,1783-04-12,1783-08-03,Texel
98907,return,Berlin,898,Amsterdam,1783-08-27,Batavia,1783-11-11,1783-12-23,1784-04-11,Texel
98908,return,Friedrich Der Grosse,678,Amsterdam,1783-08-27,Batavia,1783-10-29,1783-12-23,1784-04-08,Texel
98909,return,Magdeburg,,Amsterdam,1783-10-16,Batavia,1783-12-17,1783-12-28,1784-04-25,Texel
98910,return,Factor,320,Zeeland,1783-10-28,The Cape,nan,1783-10-28,1784-01-18,Rammekens
98911,return,Slot Ter Hoge,1150,Zeeland,1783-11-06,Batavia,1784-02-02,1784-03-20,1784-06-16,Rammekens
98912,return,Schoonderloo,880,Delft,1783-11-06,Batavia,1784-01-30,1784-02-20,1784-06-17,Goeree
98913,return,Zeepaard,1150,Amsterdam,1783-11-06,Batavia,1784-02-03,1784-03-20,1784-06-16,Texel
98914,return,Dolfijn,397,Amsterdam,1783-11-11,Ceylon,1784-02-04,1784-03-09,1784-05-31,Texel
98915,return,Aurich,850,Enkhuizen Hoorn,1783-11-17,Batavia,1784-02-02,1784-03-20,1784-06-16,Texel
98916,return,Java,850,Amsterdam,1783-11-17,Batavia,1784-02-17,1784-03-20,1784-06-16,Texel
98917,return,Hoop,800,Amsterdam,1783-12-15,Batavia,1784-06,nan,nan,
98918,return,Les Deux Soeurs,582,Zeeland,1784-01-15,Mauritius,1784-02-17,1784-03-20,1784-05-20,Rammekens
98919,return,Potsdam,1150,Amsterdam,1784-01-20,China,1784-04-07,1784-04-26,1784-07-18,Texel
98920,return,L'Harmonie,650,Delft,1784-01-31,The Cape,nan,1784-01-31,1784-05-06,Goeree
98921,return,Breslau,1150,Zeeland,1784-02-02,China,1784-06-02,1784-07-14,nan,
98922,return,Willem De Vijfde,1150,Zeeland,1784-02-08,Ceylon,1784-04-08,1784-04-26,1784-08-16,Rammekens
98923,return,Gerechtigheid,1150,Amsterdam,1784-02-09,Batavia,1784-04-15,nan,1784-08-16,Texel
98924,return,Voorberg,1150,Enkhuizen,1784-02-17,Batavia,1784-05-28,1784-07-14,1784-11-17,Texel
98925,return,Holland,1150,Hoorn,1784-02-22,Batavia,1784-05-27,1784-07-14,1784-11-16,Texel
98926,return,Ganges,1150,Zeeland,1784-02-26,Batavia,1784-06-02,1784-07-14,1784-11-18,Rammekens
98927,return,Prinz Heinrich,846,Amsterdam,1784-03-07,Batavia,1784-06-09,1784-08-01,1784-11-27,Texel
98928,return,Morgenster,1150,Amsterdam,1784-03-10,Ceylon,1784-06-02,1784-07-14,1784-11-17,Texel
98929,return,L'Esperance De La Paix,600,Amsterdam,1784-03-23,The Cape,nan,1784-03-23,1784-06-22,Texel
98930,return,Rotterdams Welvaren,880,Rotterdam,1784-03-30,Batavia,1784-06-02,1784-07-14,1784-11-15,Goeree
98931,return,La Dame Jeanne,400,Zeeland,1784-07-23,Batavia,1784-10-30,1784-12-22,1785-05-05,Rammekens
98932,return,Le Concorde,400,Amsterdam,1784-07-25,Batavia,1784-10-23,1784-12-22,1785-05-04,Texel
98933,return,L'Aigle Noir,650,Hoorn,1784-08-12,Batavia,1784-10-23,1784-12-22,1785-05-02,Texel
98934,return,La Sainte Therese,,Enkhuizen,1784-09-03,Batavia,nan,nan,1785-04-01,Texel
98935,return,L'Empereur Et Roi,760,Rotterdam,1784-09-04,Batavia,1784-10-29,1784-12-22,1785-04-19,Goeree
98936,return,L'Orion,500,Hoorn,1784-09-05,Batavia,1785-01-13,1785-02-09,1785-06-07,Texel
98937,return,La Comptesse Du Nord,840,Delft,1784-09-16,Batavia,1784-11-20,1785-01-20,1785-05-19,Goeree
98938,return,Le Jeune Stanislaus,550,Rotterdam,1784-10-06,Batavia,1785-02-22,1785-04-12,1785-07-11,Goeree
98939,return,Dapperheid,472,Enkhuizen,1784-10-19,Batavia,1785-01-13,1785-02-13,1785-05-25,Texel
98940,return,Merenberg,850,Enkhuizen,1784-10-28,Batavia,1785-01-30,1785-04-10,1785-07-17,Texel
98941,return,'T Loo,1150,Amsterdam,1784-10-30,Batavia,1785-01-10,1785-04-10,1785-07-17,Texel
98942,return,Rozenburg,880,Delft,1784-10-30,Batavia,1785-01-22,1785-04-10,1785-07-22,Goeree
98943,return,Le Fabius,,Delft,1784-11-04,Batavia,1785-01-20,1785-02-09,1785-05-21,Goeree
98944,return,Harmonie,1150,Amsterdam,1784-11-06,Batavia,nan,nan,nan,
98945,return,La Conjuncture,,Zeeland,1784-11-10,Batavia,1785-02-17,1785-03-09,1785-06-01,Rammekens
98946,return,Jonge Frank,592,Amsterdam,1784-11-13,Batavia,1785-01-11,1785-02-14,1785-05-21,Texel
98947,return,Overduin,1150,Zeeland,1784-11-18,Batavia,nan,nan,nan,
98948,return,Vrede En Vrijheid,760,Hoorn,1784-11-24,Batavia,1785-01-29,1785-02-12,1785-06-03,Texel
98949,return,Les Six Freres,,Amsterdam,1784-11-29,Batavia,1785-01-20,1785-01-29,1785-04-26,Texel
98950,return,Onzekere,348,Zeeland,1784-12-03,Batavia,1785-03-12,1785-04-10,1785-07-22,Rammekens
98951,return,Hoorn,850,Hoorn,1784-12-04,Batavia,1785-04-04,1785-05-16,1785-09-23,Texel
98952,return,Bredenhof,850,Rotterdam,1784-12-08,Batavia,nan,nan,nan,
98953,return,Gouverneur-Generaal De Clerck,1150,Zeeland,1784-12-28,China,1785-03-23,1785-04-10,1785-07-24,Rammekens
98954,return,Draak,1150,Amsterdam,1785-01-02,China,1785-03-23,1785-04-10,1785-07-17,Texel
98955,return,Stralen,880,Amsterdam,1785-01-23,Bengal,1785-04-17,1785-05-16,1785-09-23,Texel
98956,return,Brederode,1150,Amsterdam,1785-01-27,China,nan,nan,nan,
98957,return,Vrouwe Wijnanda Luberta,508,Enkhuizen,1785-02-11,Batavia,1785-05-10,1785-06-07,1785-09-03,Texel
98958,return,Berkhout,1150,Hoorn,1785-02-21,China,1785-05-05,1785-05-16,1785-09-23,Texel
98959,return,Doggersbank,1150,Amsterdam,1785-02-21,Ceylon,1785-05-05,1785-05-16,1785-09-23,Texel
98960,return,Triton,1150,Zeeland,1785-02-21,Ceylon,1785-05-02,1785-05-16,1785-09-24,Rammekens
98961,return,Le Castries,,Rotterdam,1785-04-06,Batavia,1786-02-03,1786-03-07,1786-06-26,Goeree
98962,return,Jachtrust,450,Amsterdam,1785-04-10,The Cape,nan,1785-04-10,1785-07-17,Texel
98963,return,Vrede,854,Amsterdam,1785-04-29,The Cape,nan,1785-04-29,1785-08-07,Texel
98964,return,Vrijheid,790,Rotterdam,1785-05-17,Batavia,1785-08-18,1785-09-10,1786-03-25,Goeree
98965,return,Les Quatres Freres,620,Amsterdam,1785-05-22,Batavia,1785-08-02,1785-09-01,1786-05-04,Texel
98966,return,La (Bonne) Resolution,,,1785-08-04,Batavia,1785-10-22,1786-01-17,nan,
98967,return,Eensgezindheid,884,Hoorn,1785-08-07,Batavia,1785-10-17,1785-11-27,1786-05-04,Texel
98968,return,Dordrecht,898,Hoorn,1785-08-17,Batavia,1785-10-10,1785-12-27,1786-04-14,Texel
98969,return,Eik En Linde,574,Hoorn,1785-09-06,Batavia,1785-11-20,1785-12-27,1786-04-30,Texel
98970,return,Mentor,560,Zeeland,1785-10-13,Batavia,1785-12-06,1786-01-04,1786-03-24,Rammekens
98971,return,Hoop,175,Amsterdam,1785-10-23,Batavia,1786-01-21,1786-02-23,1786-06-27,Texel
98972,return,Elisabeth Et Sophie,525,Rotterdam Delft,1785-11-05,Batavia,1786-01-06,1786-02-10,1786-05-24,Goeree
98973,return,Le Nepthune,,Rotterdam Delft,1785-11-05,Batavia,1786-01-07,1786-03-11,1786-06-02,Goeree
98974,return,Willem En Jan,356,Amsterdam,1785-11-16,Batavia,1786-03-02,1786-03-25,1786-07-20,Texel
98975,return,Jonge Jakob,648,Amsterdam,1785-11-22,Batavia,1786-02-06,1786-02-23,1786-05-27,Texel
